% year    month   day     NCEP_NCAR weighted mean GPH (m)
%                         GBI region 60-80N, 20-80W
% year    month   day     GBI
1961 9 15 5340.25
1961 9 16 5343.06
1961 9 17 5286.9
1961 9 18 5258.69
1961 9 19 5229.55
1961 9 20 5211.01
1961 9 21 5282.86
1961 9 22 5298.03
1961 9 23 5300.74
1961 9 24 5301.69
1961 9 25 5284.48
1961 9 26 5315.55
1961 9 27 5340.03
1961 9 28 5316.22
1961 9 29 5332.59
1961 9 30 5364.94
1961 10 1 5367.04
1961 10 2 5341.18
1961 10 3 5315.94
1961 10 4 5285.6
1961 10 5 5297.89
1961 10 6 5324.13
1961 10 7 5325.95
1961 10 8 5323.95
1961 10 9 5259.58
1961 10 10 5240.74
1961 10 11 5281.26
1961 10 12 5285.85
1961 10 13 5234.37
1961 10 14 5213.42
1961 10 15 5216.73
1961 10 16 5252.65
1961 10 17 5331.1
1961 10 18 5370.14
1961 10 19 5379.65
1961 10 20 5347.05
1961 10 21 5270.53
1961 10 22 5216.75
1961 10 23 5239.67
1961 10 24 5324.89
1961 10 25 5374.7
1961 10 26 5368.88
1961 10 27 5351.78
1961 10 28 5365.73
1961 10 29 5376.95
1961 10 30 5379.67
1961 10 31 5362.71
1961 11 1 5358.35
1961 11 2 5395
1961 11 3 5397.51
1961 11 4 5317.15
1961 11 5 5187.1
1961 11 6 5143.61
1961 11 7 5143.68
1961 11 8 5142.91
1961 11 9 5161.41
1961 11 10 5224.54
1961 11 11 5283.97
1961 11 12 5317.34
1961 11 13 5303.37
1961 11 14 5221.68
1961 11 15 5218.58
1961 11 16 5234.09
1961 11 17 5214.64
1961 11 18 5182.4
1961 11 19 5170.25
1961 11 20 5148.07
1961 11 21 5175.88
1961 11 22 5186.02
1961 11 23 5201.39
1961 11 24 5198.39
1961 11 25 5219.48
1961 11 26 5204.92
1961 11 27 5143.17
1961 11 28 5192.05
1961 11 29 5265.79
1961 11 30 5313.03
1961 12 1 5327.56
1961 12 2 5324.77
1961 12 3 5303.03
1961 12 4 5299.22
1961 12 5 5317.23
1961 12 6 5345.16
1961 12 7 5343.28
1961 12 8 5296.5
1961 12 9 5249.68
1961 12 10 5198.54
1961 12 11 5135.44
1961 12 12 5085.68
1961 12 13 5065.61
1961 12 14 5040.31
1961 12 15 5087.68
1961 12 16 5126.35
1961 12 17 5233.24
1961 12 18 5370.94
1961 12 19 5411.07
1961 12 20 5426.34
1961 12 21 5429.2
1961 12 22 5405.28
1961 12 23 5376.23
1961 12 24 5345.18
1961 12 25 5330.36
1961 12 26 5311.77
1961 12 27 5290.64
1961 12 28 5298.85
1961 12 29 5295.31
1961 12 30 5289.36
1961 12 31 5198.68
1962 1 1 5109.68
1962 1 2 5038.71
1962 1 3 5004.54
1962 1 4 4990.08
1962 1 5 5057.3
1962 1 6 5054.43
1962 1 7 5042.78
1962 1 8 5045.6
1962 1 9 4980.68
1962 1 10 4908.42
1962 1 11 4888.67
1962 1 12 4947.49
1962 1 13 5064.45
1962 1 14 5135.51
1962 1 15 5177
1962 1 16 5202.88
1962 1 17 5187.69
1962 1 18 5094.26
1962 1 19 5059.56
1962 1 20 5041.46
1962 1 21 5041.29
1962 1 22 5031.96
1962 1 23 4987.88
1962 1 24 4981.4
1962 1 25 4960.14
1962 1 26 5015.68
1962 1 27 5060.2
1962 1 28 5049.05
1962 1 29 4972.26
1962 1 30 4952.71
1962 1 31 4982.32
1962 2 1 5047.86
1962 2 2 4914.95
1962 2 3 4881.36
1962 2 4 4916.38
1962 2 5 5001.2
1962 2 6 5037.44
1962 2 7 5060.73
1962 2 8 4990.75
1962 2 9 4912
1962 2 10 4989.43
1962 2 11 5073.57
1962 2 12 5143.83
1962 2 13 5205.04
1962 2 14 5132.44
1962 2 15 5034.53
1962 2 16 5083.54
1962 2 17 5086.34
1962 2 18 5060.29
1962 2 19 5054.44
1962 2 20 5031.81
1962 2 21 4981.35
1962 2 22 5059.71
1962 2 23 5118.69
1962 2 24 5186.81
1962 2 25 5314.04
1962 2 26 5405.41
1962 2 27 5466.4
1962 2 28 5481.74
1962 3 1 5507.07
1962 3 2 5497.28
1962 3 3 5472.92
1962 3 4 5431.44
1962 3 5 5405.53
1962 3 6 5377.13
1962 3 7 5359.99
1962 3 8 5352.68
1962 3 9 5353.92
1962 3 10 5363.77
1962 3 11 5373.96
1962 3 12 5388.76
1962 3 13 5435.21
1962 3 14 5426.08
1962 3 15 5355.04
1962 3 16 5325.1
1962 3 17 5325.43
1962 3 18 5356.35
1962 3 19 5411.63
1962 3 20 5434.45
1962 3 21 5444.74
1962 3 22 5447.97
1962 3 23 5417.92
1962 3 24 5373.37
1962 3 25 5351.74
1962 3 26 5322
1962 3 27 5295.42
1962 3 28 5270.44
1962 3 29 5255.58
1962 3 30 5221.54
1962 3 31 5178.85
1962 4 1 5128.47
1962 4 2 5102.82
1962 4 3 5063.45
1962 4 4 5021.27
1962 4 5 5050.96
1962 4 6 5095.23
1962 4 7 5113.12
1962 4 8 5149.29
1962 4 9 5180.63
1962 4 10 5249.82
1962 4 11 5301.67
1962 4 12 5324.44
1962 4 13 5296.26
1962 4 14 5260.9
1962 4 15 5261.06
1962 4 16 5268.46
1962 4 17 5294.5
1962 4 18 5287.36
1962 4 19 5242.69
1962 4 20 5224.78
1962 4 21 5208.12
1962 4 22 5208.54
1962 4 23 5219.42
1962 4 24 5208.63
1962 4 25 5262.27
1962 4 26 5315.12
1962 4 27 5352.72
1962 4 28 5353.26
1962 4 29 5358.9
1962 4 30 5383.73
1962 5 1 5454.88
1962 5 2 5476.24
1962 5 3 5423.66
1962 5 4 5391.3
1962 5 5 5354.35
1962 5 6 5309.01
1962 5 7 5331.07
1962 5 8 5391.47
1962 5 9 5442.04
1962 5 10 5452.96
1962 5 11 5436.19
1962 5 12 5404
1962 5 13 5381.6
1962 5 14 5351.28
1962 5 15 5355.79
1962 5 16 5345.65
1962 5 17 5346.87
1962 5 18 5327.58
1962 5 19 5299.38
1962 5 20 5288.54
1962 5 21 5289.38
1962 5 22 5326.2
1962 5 23 5371.08
1962 5 24 5404.02
1962 5 25 5418.81
1962 5 26 5438.99
1962 5 27 5467.69
1962 5 28 5508.7
1962 5 29 5508.86
1962 5 30 5494.46
1962 5 31 5511.71
1962 6 1 5502.12
1962 6 2 5479.79
1962 6 3 5467.51
1962 6 4 5472.16
1962 6 5 5454.45
1962 6 6 5459.08
1962 6 7 5496.99
1962 6 8 5524.53
1962 6 9 5506.31
1962 6 10 5476.11
1962 6 11 5450.12
1962 6 12 5415.38
1962 6 13 5398.42
1962 6 14 5380.96
1962 6 15 5385.91
1962 6 16 5401.66
1962 6 17 5430.85
1962 6 18 5453.57
1962 6 19 5446.25
1962 6 20 5417.25
1962 6 21 5389.52
1962 6 22 5371.29
1962 6 23 5378.92
1962 6 24 5412.41
1962 6 25 5449.98
1962 6 26 5471.95
1962 6 27 5456.77
1962 6 28 5455.81
1962 6 29 5446.16
1962 6 30 5410.29
1962 7 1 5442.76
1962 7 2 5530.83
1962 7 3 5585.77
1962 7 4 5619.01
1962 7 5 5602.21
1962 7 6 5598.57
1962 7 7 5614.22
1962 7 8 5595.06
1962 7 9 5593.76
1962 7 10 5621.57
1962 7 11 5652.04
1962 7 12 5677.36
1962 7 13 5688.2
1962 7 14 5672.89
1962 7 15 5650.63
1962 7 16 5629.24
1962 7 17 5604.35
1962 7 18 5596.21
1962 7 19 5594.09
1962 7 20 5578.74
1962 7 21 5557.53
1962 7 22 5545.96
1962 7 23 5547.09
1962 7 24 5560.05
1962 7 25 5553.43
1962 7 26 5534.61
1962 7 27 5523.34
1962 7 28 5533.53
1962 7 29 5525.21
1962 7 30 5535.02
1962 7 31 5542.6
1962 8 1 5550.99
1962 8 2 5567.69
1962 8 3 5572.84
1962 8 4 5563
1962 8 5 5561.13
1962 8 6 5547.5
1962 8 7 5505.22
1962 8 8 5471.27
1962 8 9 5467.73
1962 8 10 5477.01
1962 8 11 5478.89
1962 8 12 5448.64
1962 8 13 5431.6
1962 8 14 5431.2
1962 8 15 5435.23
1962 8 16 5472.27
1962 8 17 5486.23
1962 8 18 5478.96
1962 8 19 5489.04
1962 8 20 5480.65
1962 8 21 5454.71
1962 8 22 5415.45
1962 8 23 5394.66
1962 8 24 5396.32
1962 8 25 5413.71
1962 8 26 5428.58
1962 8 27 5414.71
1962 8 28 5436.54
1962 8 29 5489.44
1962 8 30 5503.89
1962 8 31 5505.01
1962 9 1 5512.3
1962 9 2 5529.87
1962 9 3 5532.68
1962 9 4 5521.02
1962 9 5 5481.46
1962 9 6 5466.04
1962 9 7 5467.69
1962 9 8 5475.17
1962 9 9 5490.29
1962 9 10 5500.99
1962 9 11 5479.83
1962 9 12 5448.62
1962 9 13 5424.09
1962 9 14 5381.87
1962 9 15 5361.19
1962 9 16 5354.91
1962 9 17 5325.93
1962 9 18 5310.49
1962 9 19 5335.35
1962 9 20 5346.07
1962 9 21 5299.08
1962 9 22 5271.22
1962 9 23 5215.4
1962 9 24 5206.37
1962 9 25 5234.32
1962 9 26 5231.56
1962 9 27 5264.17
1962 9 28 5341.36
1962 9 29 5370.74
1962 9 30 5370.34
1962 10 1 5313.84
1962 10 2 5267.82
1962 10 3 5245.22
1962 10 4 5276.51
1962 10 5 5320.95
1962 10 6 5340.39
1962 10 7 5323.98
1962 10 8 5315.34
1962 10 9 5358.02
1962 10 10 5403.38
1962 10 11 5447.91
1962 10 12 5447.64
1962 10 13 5428.94
1962 10 14 5384.36
1962 10 15 5318.21
1962 10 16 5222.83
1962 10 17 5175.62
1962 10 18 5199.76
1962 10 19 5255.04
1962 10 20 5247.33
1962 10 21 5234.19
1962 10 22 5245.3
1962 10 23 5251.32
1962 10 24 5262.07
1962 10 25 5267.48
1962 10 26 5188.25
1962 10 27 5222.03
1962 10 28 5259.38
1962 10 29 5175.02
1962 10 30 5213.49
1962 10 31 5201.42
1962 11 1 5210.13
1962 11 2 5207.88
1962 11 3 5133.27
1962 11 4 5160.41
1962 11 5 5196.77
1962 11 6 5199.9
1962 11 7 5190.9
1962 11 8 5191.06
1962 11 9 5194.48
1962 11 10 5178.92
1962 11 11 5194.37
1962 11 12 5224.15
1962 11 13 5261.1
1962 11 14 5288.87
1962 11 15 5299.68
1962 11 16 5325.31
1962 11 17 5354.33
1962 11 18 5356.48
1962 11 19 5304.79
1962 11 20 5218.16
1962 11 21 5187.22
1962 11 22 5152.14
1962 11 23 5173.85
1962 11 24 5133.7
1962 11 25 5095.45
1962 11 26 5168.16
1962 11 27 5272.31
1962 11 28 5292.53
1962 11 29 5281.96
1962 11 30 5234.98
1962 12 1 5214.92
1962 12 2 5230.47
1962 12 3 5225.51
1962 12 4 5228.44
1962 12 5 5240.29
1962 12 6 5240.18
1962 12 7 5207.61
1962 12 8 5187.23
1962 12 9 5205.26
1962 12 10 5205.85
1962 12 11 5244.63
1962 12 12 5150.76
1962 12 13 4996.11
1962 12 14 4971.28
1962 12 15 4999.92
1962 12 16 5051.68
1962 12 17 5014.07
1962 12 18 5015.15
1962 12 19 4992.27
1962 12 20 4933.28
1962 12 21 4923.52
1962 12 22 4911.04
1962 12 23 4976.71
1962 12 24 5153.43
1962 12 25 5313.86
1962 12 26 5363.67
1962 12 27 5332.13
1962 12 28 5299.91
1962 12 29 5272.94
1962 12 30 5278.8
1962 12 31 5370.02
1963 1 1 5398.03
1963 1 2 5364.3
1963 1 3 5327.54
1963 1 4 5302.26
1963 1 5 5261.28
1963 1 6 5218.57
1963 1 7 5222.95
1963 1 8 5238.13
1963 1 9 5279.91
1963 1 10 5338.17
1963 1 11 5370.35
1963 1 12 5360.06
1963 1 13 5316.64
1963 1 14 5252.59
1963 1 15 5143.68
1963 1 16 5058.71
1963 1 17 5064.27
1963 1 18 5136.93
1963 1 19 5184.5
1963 1 20 5202.33
1963 1 21 5219.8
1963 1 22 5198.7
1963 1 23 5100.15
1963 1 24 5001.27
1963 1 25 5052.67
1963 1 26 5075.74
1963 1 27 5105.67
1963 1 28 5163.3
1963 1 29 5256.69
1963 1 30 5329.55
1963 1 31 5360.88
1963 2 1 5357.05
1963 2 2 5406.7
1963 2 3 5457.1
1963 2 4 5463.27
1963 2 5 5425.74
1963 2 6 5371.78
1963 2 7 5370.41
1963 2 8 5361.12
1963 2 9 5354.45
1963 2 10 5319.37
1963 2 11 5233.44
1963 2 12 5159.03
1963 2 13 5118.63
1963 2 14 5121.03
1963 2 15 5132.85
1963 2 16 5155.53
1963 2 17 5156.38
1963 2 18 5174.6
1963 2 19 5200.68
1963 2 20 5204.34
1963 2 21 5165.05
1963 2 22 5142.9
1963 2 23 5113.73
1963 2 24 5072.85
1963 2 25 5002.5
1963 2 26 4972.15
1963 2 27 4987.83
1963 2 28 5035.49
1963 3 1 5079.85
1963 3 2 5141.96
1963 3 3 5148.77
1963 3 4 5146.15
1963 3 5 5120.46
1963 3 6 5122.35
1963 3 7 5145.58
1963 3 8 5166.78
1963 3 9 5188.74
1963 3 10 5209.49
1963 3 11 5242.05
1963 3 12 5246.12
1963 3 13 5191.29
1963 3 14 5144.2
1963 3 15 5101.99
1963 3 16 5127.04
1963 3 17 5170.04
1963 3 18 5199.04
1963 3 19 5249.13
1963 3 20 5297.2
1963 3 21 5327.51
1963 3 22 5275.01
1963 3 23 5150.7
1963 3 24 5026.04
1963 3 25 4983.17
1963 3 26 4974.89
1963 3 27 5021.34
1963 3 28 5115.62
1963 3 29 5165.63
1963 3 30 5146.95
1963 3 31 5117.3
1963 4 1 5140.21
1963 4 2 5193.04
1963 4 3 5244.86
1963 4 4 5255.24
1963 4 5 5303.71
1963 4 6 5391.93
1963 4 7 5482.21
1963 4 8 5484.53
1963 4 9 5424.31
1963 4 10 5347.97
1963 4 11 5300.85
1963 4 12 5318.63
1963 4 13 5353.36
1963 4 14 5374.29
1963 4 15 5363
1963 4 16 5321.66
1963 4 17 5305.93
1963 4 18 5315.24
1963 4 19 5317.8
1963 4 20 5306.1
1963 4 21 5296.88
1963 4 22 5281.29
1963 4 23 5271.26
1963 4 24 5261.85
1963 4 25 5276.16
1963 4 26 5280.16
1963 4 27 5256.27
1963 4 28 5242.06
1963 4 29 5228.5
1963 4 30 5225.44
1963 5 1 5246.06
1963 5 2 5218.87
1963 5 3 5179.69
1963 5 4 5224.32
1963 5 5 5278.68
1963 5 6 5314.8
1963 5 7 5310.62
1963 5 8 5304.46
1963 5 9 5301.23
1963 5 10 5294.27
1963 5 11 5288.57
1963 5 12 5270
1963 5 13 5262.42
1963 5 14 5265.95
1963 5 15 5271.63
1963 5 16 5281.87
1963 5 17 5321.13
1963 5 18 5366.25
1963 5 19 5363.27
1963 5 20 5376.25
1963 5 21 5333.33
1963 5 22 5290.45
1963 5 23 5261.06
1963 5 24 5253.47
1963 5 25 5257.9
1963 5 26 5257.41
1963 5 27 5267.8
1963 5 28 5284.15
1963 5 29 5332.74
1963 5 30 5384.48
1963 5 31 5404.98
1963 6 1 5406.98
1963 6 2 5429.21
1963 6 3 5426.88
1963 6 4 5391.23
1963 6 5 5389.27
1963 6 6 5422.43
1963 6 7 5455.48
1963 6 8 5504.23
1963 6 9 5573.78
1963 6 10 5577.53
1963 6 11 5537.08
1963 6 12 5525.92
1963 6 13 5513.7
1963 6 14 5493.92
1963 6 15 5448.34
1963 6 16 5431.03
1963 6 17 5432.78
1963 6 18 5453.43
1963 6 19 5452.07
1963 6 20 5451.17
1963 6 21 5431.94
1963 6 22 5444.43
1963 6 23 5463.51
1963 6 24 5447.29
1963 6 25 5410.69
1963 6 26 5424.85
1963 6 27 5448.82
1963 6 28 5504.17
1963 6 29 5546.81
1963 6 30 5567.92
1963 7 1 5547.04
1963 7 2 5526.42
1963 7 3 5529.44
1963 7 4 5568.47
1963 7 5 5598.7
1963 7 6 5605.27
1963 7 7 5624.76
1963 7 8 5614.02
1963 7 9 5585.11
1963 7 10 5551.52
1963 7 11 5530.32
1963 7 12 5494.73
1963 7 13 5474.1
1963 7 14 5463.46
1963 7 15 5438.75
1963 7 16 5453.98
1963 7 17 5476.66
1963 7 18 5489.36
1963 7 19 5501.2
1963 7 20 5515.15
1963 7 21 5527.27
1963 7 22 5538.28
1963 7 23 5543.19
1963 7 24 5537.38
1963 7 25 5516.04
1963 7 26 5480.27
1963 7 27 5451.43
1963 7 28 5462.04
1963 7 29 5482.93
